id,zipcode,name,country_id/id,state_id/id
7503_Froyennes,7503,Froyennes,base.be,l10n_be.state_be_wht
4260_Fumal,4260,Fumal,base.be,l10n_be.state_be_wlg
5500_Furfooz,5500,Furfooz,base.be,l10n_be.state_be_wna
5641_Furnaux,5641,Furnaux,base.be,l10n_be.state_be_wna
1750_Gaasbeek,1750,Gaasbeek,base.be,l10n_be.state_be_vbr
7943_Gages,7943,Gages,base.be,l10n_be.state_be_wht
7906_Gallaix,7906,Gallaix,base.be,l10n_be.state_be_wht
1570_Galmaarden,1570,Galmaarden,base.be,l10n_be.state_be_vbr
1083_Ganshoren,1083,Ganshoren,base.be,state_be_bru
7530_GaurainRamecroix,7530,Gaurain-Ramecroix,base.be,l10n_be.state_be_wht
9890_Gavere,9890,Gavere,base.be,l10n_be.state_be_vov
5575_Gedinne,5575,Gedinne,base.be,l10n_be.state_be_wna
2440_Geel,2440,Geel,base.be,l10n_be.state_be_van
4250_Geer,4250,Geer,base.be,l10n_be.state_be_wlg
1367_GeestGerompontPetitRosiere,1367,Geest-Gérompont-Petit-Rosière,base.be,l10n_be.state_be_wbr
3450_Geetbets,3450,Geetbets,base.be,l10n_be.state_be_vbr
5024_Gelbressee,5024,Gelbressée,base.be,l10n_be.state_be_wna
3800_Gelinden,3800,Gelinden,base.be,l10n_be.state_be_vli
3620_Gellik,3620,Gellik,base.be,l10n_be.state_be_vli
3200_Gelrode,3200,Gelrode,base.be,l10n_be.state_be_vbr
8980_Geluveld,8980,Geluveld,base.be,l10n_be.state_be_vwv
8940_Geluwe,8940,Geluwe,base.be,l10n_be.state_be_vwv
6929_Gembes,6929,Gembes,base.be,l10n_be.state_be_wlx
5030_Gembloux,5030,Gembloux,base.be,l10n_be.state_be_wna
4851_Gemmenich,4851,Gemmenich,base.be,l10n_be.state_be_wlg
1470_Genappe,1470,Genappe,base.be,l10n_be.state_be_wbr
3600_Genk,3600,Genk,base.be,l10n_be.state_be_vli
7040_Genly,7040,Genly,base.be,l10n_be.state_be_wht
3770_Genoelselderen,3770,Genoelselderen,base.be,l10n_be.state_be_vli
9000_Gent,9000,Gent,base.be,l10n_be.state_be_vov
9099_GentX,9099,Gent X,base.be,
9050_Gentbrugge,9050,Gentbrugge,base.be,l10n_be.state_be_vov
1450_Gentinnes,1450,Gentinnes,base.be,l10n_be.state_be_wbr
1332_Genval,1332,Genval,base.be,l10n_be.state_be_wbr
9500_Geraardsbergen,9500,Geraardsbergen,base.be,l10n_be.state_be_vov
3960_Gerdingen,3960,Gerdingen,base.be,l10n_be.state_be_vli
5524_Gerin,5524,Gérin,base.be,l10n_be.state_be_wna
1367_Gerompont,1367,Gérompont,base.be,l10n_be.state_be_wbr
6769_Gerouville,6769,Gérouville,base.be,l10n_be.state_be_wlx
6280_Gerpinnes,6280,Gerpinnes,base.be,l10n_be.state_be_wht
2590_Gestel,2590,Gestel,base.be,l10n_be.state_be_van
5340_Gesves,5340,Gesves,base.be,l10n_be.state_be_wna
7822_Ghislenghien,7822,Ghislenghien,base.be,l10n_be.state_be_wht
7011_Ghlin,7011,Ghlin,base.be,l10n_be.state_be_wht
7863_Ghoy,7863,Ghoy,base.be,l10n_be.state_be_wht
7823_Gibecq,7823,Gibecq,base.be,l10n_be.state_be_wht
2275_Gierle,2275,Gierle,base.be,l10n_be.state_be_van
8691_Gijverinkhove,8691,Gijverinkhove,base.be,l10n_be.state_be_vwv
9308_Gijzegem,9308,Gijzegem,base.be,l10n_be.state_be_vov
8570_Gijzelbrechtegem,8570,Gijzelbrechtegem,base.be,l10n_be.state_be_vwv
9860_Gijzenzele,9860,Gijzenzele,base.be,l10n_be.state_be_vov
6060_Gilly,6060,Gilly,base.be,l10n_be.state_be_wht
5680_Gimnee,5680,Gimnée,base.be,l10n_be.state_be_wna
3890_Gingelom,3890,Gingelom,base.be,l10n_be.state_be_vli
8470_Gistel,8470,Gistel,base.be,l10n_be.state_be_vwv
8830_Gits,8830,Gits,base.be,l10n_be.state_be_vwv
7041_Givry,7041,Givry,base.be,l10n_be.state_be_wht
1473_Glabais,1473,Glabais,base.be,l10n_be.state_be_wbr
3380_Glabbeek,3380,Glabbeek,base.be,l10n_be.state_be_vbr
4000_Glain,4000,Glain,base.be,l10n_be.state_be_wlg
4400_Gleixhe,4400,Gleixhe,base.be,l10n_be.state_be_wlg
1315_Glimes,1315,Glimes,base.be,l10n_be.state_be_wbr
4690_Glons,4690,Glons,base.be,l10n_be.state_be_wlg
5680_Gochenee,5680,Gochenée,base.be,l10n_be.state_be_wna
7160_Godarville,7160,Godarville,base.be,l10n_be.state_be_wht
5530_Godinne,5530,Godinne,base.be,l10n_be.state_be_wna
9620_Godveerdegem,9620,Godveerdegem,base.be,l10n_be.state_be_vov
4834_Goe,4834,Goé,base.be,l10n_be.state_be_wlg
9500_Goeferdinge,9500,Goeferdinge,base.be,l10n_be.state_be_vov
7040_GoegniesChaussee,7040,Goegnies-Chaussée,base.be,l10n_be.state_be_wht
5353_Goesnes,5353,Goesnes,base.be,l10n_be.state_be_wna
3300_Goetsenhoven,3300,Goetsenhoven,base.be,l10n_be.state_be_vbr
4140_GomzeAndoumont,4140,Gomzé-Andoumont,base.be,l10n_be.state_be_wlg
7830_Gondregnies,7830,Gondregnies,base.be,l10n_be.state_be_wht
5660_Gonrieux,5660,Gonrieux,base.be,l10n_be.state_be_wna
9090_Gontrode,9090,Gontrode,base.be,l10n_be.state_be_vov
1755_Gooik,1755,Gooik,base.be,l10n_be.state_be_vbr
3840_GorsOpleeuw,3840,Gors-Opleeuw,base.be,l10n_be.state_be_vli
3803_Gorsem,3803,Gorsem,base.be,l10n_be.state_be_vli
6041_Gosselies,6041,Gosselies,base.be,l10n_be.state_be_wht
3840_Gotem,3840,Gotem,base.be,l10n_be.state_be_vli
9800_Gottem,9800,Gottem,base.be,l10n_be.state_be_vov
7070_Gottignies,7070,Gottignies,base.be,l10n_be.state_be_wht
6280_Gougnies,6280,Gougnies,base.be,l10n_be.state_be_wht
5651_Gourdinne,5651,Gourdinne,base.be,l10n_be.state_be_wna
6030_Goutroux,6030,Goutroux,base.be,l10n_be.state_be_wht
6670_Gouvy,6670,Gouvy,base.be,l10n_be.state_be_wlx
6181_GouyLezPieton,6181,Gouy-Lez-Piéton,base.be,l10n_be.state_be_wht
6534_Gozee,6534,Gozée,base.be,l10n_be.state_be_wht
4460_GraceBerleur,4460,Grâce-Berleur,base.be,l10n_be.state_be_wlg
4460_GraceHollogne,4460,Grâce-Hollogne,base.be,l10n_be.state_be_wlg
5555_Graide,5555,Graide,base.be,l10n_be.state_be_wna
9800_Grammene,9800,Grammene,base.be,l10n_be.state_be_vov
4300_GrandAxhe,4300,Grand-Axhe,base.be,l10n_be.state_be_wlg
4280_GrandHallet,4280,Grand-Hallet,base.be,l10n_be.state_be_wlg
6698_GrandHalleux,6698,Grand-Halleux,base.be,l10n_be.state_be_wlx
5031_GrandLeez,5031,Grand-Leez,base.be,l10n_be.state_be_wna
5030_GrandManil,5030,Grand-Manil,base.be,l10n_be.state_be_wna
4650_GrandRechain,4650,Grand-Rechain,base.be,l10n_be.state_be_wlg
6560_GrandReng,6560,Grand-Reng,base.be,l10n_be.state_be_wht
1367_GrandRosiereHottomont,1367,Grand-Rosière-Hottomont,base.be,l10n_be.state_be_wbr
7973_Grandglise,7973,Grandglise,base.be,l10n_be.state_be_wht
6940_Grandhan,6940,Grandhan,base.be,l10n_be.state_be_wlx
6960_Grandmenil,6960,Grandménil,base.be,l10n_be.state_be_wlx
7900_Grandmetz,7900,Grandmetz,base.be,l10n_be.state_be_wht
6470_Grandrieu,6470,Grandrieu,base.be,l10n_be.state_be_wht
4360_Grandville,4360,Grandville,base.be,l10n_be.state_be_wlg
6840_Grandvoir,6840,Grandvoir,base.be,l10n_be.state_be_wlx
6840_Grapfontaine,6840,Grapfontaine,base.be,l10n_be.state_be_wlx
7830_Graty,7830,Graty,base.be,l10n_be.state_be_wht
5640_Graux,5640,Graux,base.be,l10n_be.state_be_wna
3450_Grazen,3450,Grazen,base.be,l10n_be.state_be_vbr
9200_Grembergen,9200,Grembergen,base.be,l10n_be.state_be_vov
1390_GrezDoiceau,1390,Grez-Doiceau,base.be,l10n_be.state_be_wbr
1850_Grimbergen,1850,Grimbergen,base.be,l10n_be.state_be_vbr
9506_Grimminge,9506,Grimminge,base.be,l10n_be.state_be_vov
4030_Grivegnee,4030,Grivegnée,base.be,l10n_be.state_be_wlg
2280_Grobbendonk,2280,Grobbendonk,base.be,l10n_be.state_be_van
1702_GrootBijgaarden,1702,Groot-Bijgaarden,base.be,l10n_be.state_be_vbr
3800_GrootGelmen,3800,Groot-Gelmen,base.be,l10n_be.state_be_vli
3840_GrootLoon,3840,Groot-Loon,base.be,l10n_be.state_be_vli
5555_GrosFays,5555,Gros-Fays,base.be,l10n_be.state_be_wna
7950_Grosage,7950,Grosage,base.be,l10n_be.state_be_wht
3990_GroteBrogel,3990,Grote-Brogel,base.be,l10n_be.state_be_vli
3740_GroteSpouwen,3740,Grote-Spouwen,base.be,l10n_be.state_be_vli
9620_Grotenberge,9620,Grotenberge,base.be,l10n_be.state_be_vov
3670_Gruitrode,3670,Gruitrode,base.be,l10n_be.state_be_vli
6952_Grune,6952,Grune,base.be,l10n_be.state_be_wlx
6927_Grupont,6927,Grupont,base.be,l10n_be.state_be_wlx
7620_Guignies,7620,Guignies,base.be,l10n_be.state_be_wht
3723_Guigoven,3723,Guigoven,base.be,l10n_be.state_be_vli
6704_Guirsch,6704,Guirsch,base.be,l10n_be.state_be_wlx
8560_Gullegem,8560,Gullegem,base.be,l10n_be.state_be_vwv
3870_Gutshoven,3870,Gutshoven,base.be,l10n_be.state_be_vli
3150_Haacht,3150,Haacht,base.be,l10n_be.state_be_vbr
9450_Haaltert,9450,Haaltert,base.be,l10n_be.state_be_vov
9120_Haasdonk,9120,Haasdonk,base.be,l10n_be.state_be_vov
3053_Haasrode,3053,Haasrode,base.be,l10n_be.state_be_vbr
6720_Habay,6720,Habay,base.be,l10n_be.state_be_wlx
6720_HabayLaNeuve,6720,Habay-La-Neuve,base.be,l10n_be.state_be_wlx
6723_HabayLaVieille,6723,Habay-La-Vieille,base.be,l10n_be.state_be_wlx
6782_Habergy,6782,Habergy,base.be,l10n_be.state_be_wlx
4684_Haccourt,4684,Haccourt,base.be,l10n_be.state_be_wlg
6720_Hachy,6720,Hachy,base.be,l10n_be.state_be_wlx
7911_Hacquegnies,7911,Hacquegnies,base.be,l10n_be.state_be_wht
5351_Haillot,5351,Haillot,base.be,l10n_be.state_be_wna
7100_HaineSaintPaul,7100,Haine-Saint-Paul,base.be,l10n_be.state_be_wht
7100_HaineSaintPierre,7100,Haine-Saint-Pierre,base.be,l10n_be.state_be_wht
7350_Hainin,7350,Hainin,base.be,l10n_be.state_be_wht
3300_Hakendover,3300,Hakendover,base.be,l10n_be.state_be_vbr
6792_Halanzy,6792,Halanzy,base.be,l10n_be.state_be_wlx
3545_Halen,3545,Halen,base.be,l10n_be.state_be_vli
2220_Hallaar,2220,Hallaar,base.be,l10n_be.state_be_van
1500_Halle,1500,Halle,base.be,l10n_be.state_be_vbr
2980_Halle,2980,Halle,base.be,l10n_be.state_be_van
3440_HalleBooienhoven,3440,Halle-Booienhoven,base.be,l10n_be.state_be_vbr
6986_Halleux,6986,Halleux,base.be,l10n_be.state_be_wlx
6922_Halma,6922,Halma,base.be,l10n_be.state_be_wlx
3800_Halmaal,3800,Halmaal,base.be,l10n_be.state_be_vli
5340_Haltinne,5340,Haltinne,base.be,l10n_be.state_be_wna
3945_Ham,3945,Ham,base.be,l10n_be.state_be_vli
6120_HamSurHeure,6120,Ham-Sur-Heure,base.be,l10n_be.state_be_wht
5190_HamSurSambre,5190,Ham-Sur-Sambre,base.be,l10n_be.state_be_wna
6840_Hamipre,6840,Hamipré,base.be,l10n_be.state_be_wlx
1785_Hamme,1785,Hamme,base.be,l10n_be.state_be_vbr
9220_Hamme,9220,Hamme,base.be,l10n_be.state_be_vov
1320_HammeMille,1320,Hamme-Mille,base.be,l10n_be.state_be_wbr
4180_Hamoir,4180,Hamoir,base.be,l10n_be.state_be_wlg
5360_Hamois,5360,Hamois,base.be,l10n_be.state_be_wna
3930_Hamont,3930,Hamont,base.be,l10n_be.state_be_vli
3930_HamontAchel,3930,Hamont-Achel,base.be,l10n_be.state_be_vli
6990_Hampteau,6990,Hampteau,base.be,l10n_be.state_be_wlx
5580_HanSurLesse,5580,Han-Sur-Lesse,base.be,l10n_be.state_be_wna
8610_Handzame,8610,Handzame,base.be,l10n_be.state_be_vwv
4357_Haneffe,4357,Haneffe,base.be,l10n_be.state_be_wlg
4210_Hanneche,4210,Hannêche,base.be,l10n_be.state_be_wlg
4280_Hannut,4280,Hannut,base.be,l10n_be.state_be_wlg
5310_Hanret,5310,Hanret,base.be,l10n_be.state_be_wna
9850_Hansbeke,9850,Hansbeke,base.be,l10n_be.state_be_vov
6560_HantesWiheries,6560,Hantes-Wihéries,base.be,l10n_be.state_be_wht
5621_Hanzinelle,5621,Hanzinelle,base.be,l10n_be.state_be_wna
5621_Hanzinne,5621,Hanzinne,base.be,l10n_be.state_be_wna
7321_Harchies,7321,Harchies,base.be,l10n_be.state_be_wht
8530_Harelbeke,8530,Harelbeke,base.be,l10n_be.state_be_vwv
1130_Haren,1130,Haren,base.be,state_be_bru
3700_Haren,3700,Haren,base.be,l10n_be.state_be_vli
3840_Haren,3840,Haren,base.be,l10n_be.state_be_vli
6900_Hargimont,6900,Hargimont,base.be,l10n_be.state_be_wlx
7022_Harmignies,7022,Harmignies,base.be,l10n_be.state_be_wht
6767_Harnoncourt,6767,Harnoncourt,base.be,l10n_be.state_be_wlx
6960_Harre,6960,Harre,base.be,l10n_be.state_be_wlx
6950_Harsin,6950,Harsin,base.be,l10n_be.state_be_wlx
7022_Harveng,7022,Harveng,base.be,l10n_be.state_be_wht
4920_Harze,4920,Harzé,base.be,l10n_be.state_be_wlg
3500_Hasselt,3500,Hasselt,base.be,l10n_be.state_be_vli
5540_Hastiere,5540,Hastière,base.be,l10n_be.state_be_wna
5540_HastiereLavaux,5540,Hastière-Lavaux,base.be,l10n_be.state_be_wna
5541_HastiereParDela,5541,Hastière-Par-Delà,base.be,l10n_be.state_be_wna
6870_Hatrival,6870,Hatrival,base.be,l10n_be.state_be_wlx
7120_Haulchin,7120,Haulchin,base.be,l10n_be.state_be_wht
4730_Hauset,4730,Hauset,base.be,l10n_be.state_be_wlg
6929_HautFays,6929,Haut-Fays,base.be,l10n_be.state_be_wlx
1461_HautIttre,1461,Haut-Ittre,base.be,l10n_be.state_be_wbr
5537_HautLeWastia,5537,Haut-Le-Wastia,base.be,l10n_be.state_be_wna
7334_Hautrage,7334,Hautrage,base.be,l10n_be.state_be_wht
7041_Havay,7041,Havay,base.be,l10n_be.state_be_wht
5370_Havelange,5370,Havelange,base.be,l10n_be.state_be_wna
5590_Haversin,5590,Haversin,base.be,l10n_be.state_be_wna
7531_Havinnes,7531,Havinnes,base.be,l10n_be.state_be_wht
7021_Havre,7021,Havré,base.be,l10n_be.state_be_wht
3940_Hechtel,3940,Hechtel,base.be,l10n_be.state_be_vli
3940_HechtelEksel,3940,Hechtel-Eksel,base.be,l10n_be.state_be_vli
5543_Heer,5543,Heer,base.be,l10n_be.state_be_wna
3870_Heers,3870,Heers,base.be,l10n_be.state_be_vli
3740_Hees,3740,Hees,base.be,l10n_be.state_be_vli
8551_Heestert,8551,Heestert,base.be,l10n_be.state_be_vwv
2801_Heffen,2801,Heffen,base.be,l10n_be.state_be_van
1670_Heikruis,1670,Heikruis,base.be,l10n_be.state_be_vbr
2830_Heindonk,2830,Heindonk,base.be,l10n_be.state_be_van
6700_Heinsch,6700,Heinsch,base.be,l10n_be.state_be_wlx
8301_HeistAanZee,8301,Heist-Aan-Zee,base.be,l10n_be.state_be_vwv
2220_HeistOpDenBerg,2220,Heist-Op-Den-Berg,base.be,l10n_be.state_be_van
1790_Hekelgem,1790,Hekelgem,base.be,l10n_be.state_be_vbr
3870_Heks,3870,Heks,base.be,l10n_be.state_be_vli
3530_Helchteren,3530,Helchteren,base.be,l10n_be.state_be_vli
9450_Heldergem,9450,Heldergem,base.be,l10n_be.state_be_vov
1357_Helecine,1357,Hélécine,base.be,l10n_be.state_be_wbr
3440_HelenBos,3440,Helen-Bos,base.be,l10n_be.state_be_vbr
8587_Helkijn,8587,Helkijn,base.be,l10n_be.state_be_vwv
7830_Hellebecq,7830,Hellebecq,base.be,l10n_be.state_be_wht
9571_Hemelveerdegem,9571,Hemelveerdegem,base.be,l10n_be.state_be_vov
2620_Hemiksem,2620,Hemiksem,base.be,l10n_be.state_be_van
5380_Hemptinne,5380,Hemptinne,base.be,l10n_be.state_be_wna
5620_HemptinneLezFlorennes,5620,Hemptinne-Lez-Florennes,base.be,l10n_be.state_be_wna
3840_Hendrieken,3840,Hendrieken,base.be,l10n_be.state_be_vli
3700_Henis,3700,Henis,base.be,l10n_be.state_be_vli
7090_Hennuyeres,7090,Hennuyères,base.be,l10n_be.state_be_wht
4841_HenriChapelle,4841,Henri-Chapelle,base.be,l10n_be.state_be_wlg
7090_Henripont,7090,Henripont,base.be,l10n_be.state_be_wht
7350_Hensies,7350,Hensies,base.be,l10n_be.state_be_wht
3971_Heppen,3971,Heppen,base.be,l10n_be.state_be_vli
4771_Heppenbach,4771,Heppenbach,base.be,l10n_be.state_be_wlg
6220_Heppignies,6220,Heppignies,base.be,l10n_be.state_be_wht
6887_Herbeumont,6887,Herbeumont,base.be,l10n_be.state_be_wlx
7050_Herchies,7050,Herchies,base.be,l10n_be.state_be_wht
3770_Herderen,3770,Herderen,base.be,l10n_be.state_be_vli
9310_Herdersem,9310,Herdersem,base.be,l10n_be.state_be_vov
3020_Herent,3020,Herent,base.be,l10n_be.state_be_vbr
2200_Herentals,2200,Herentals,base.be,l10n_be.state_be_van
2270_Herenthout,2270,Herenthout,base.be,l10n_be.state_be_van
1540_Herfelingen,1540,Herfelingen,base.be,l10n_be.state_be_vbr
4728_Hergenrath,4728,Hergenrath,base.be,l10n_be.state_be_wlg
7742_HerinnesLezPecq,7742,Hérinnes-Lez-Pecq,base.be,l10n_be.state_be_wht
3540_HerkDeStad,3540,Herk-De-Stad,base.be,l10n_be.state_be_vli
4681_HermalleSousArgenteau,4681,Hermalle-Sous-Argenteau,base.be,l10n_be.state_be_wlg
4480_HermalleSousHuy,4480,Hermalle-Sous-Huy,base.be,l10n_be.state_be_wlg
4680_Hermee,4680,Hermée,base.be,l10n_be.state_be_wlg
5540_HermetonSurMeuse,5540,Hermeton-Sur-Meuse,base.be,l10n_be.state_be_wna
1540_Herne,1540,Herne,base.be,l10n_be.state_be_vbr
4217_Heron,4217,Héron,base.be,l10n_be.state_be_wlg
7911_Herquegies,7911,Herquegies,base.be,l10n_be.state_be_wht
7712_Herseaux,7712,Herseaux,base.be,l10n_be.state_be_wht
2230_Herselt,2230,Herselt,base.be,l10n_be.state_be_van
4040_Herstal,4040,Herstal,base.be,l10n_be.state_be_wlg
3717_Herstappe,3717,Herstappe,base.be,l10n_be.state_be_vli
7522_Hertain,7522,Hertain,base.be,l10n_be.state_be_wht
3831_Herten,3831,Herten,base.be,l10n_be.state_be_vli
8020_Hertsberge,8020,Hertsberge,base.be,l10n_be.state_be_vwv
4650_Herve,4650,Herve,base.be,l10n_be.state_be_wlg
9550_Herzele,9550,Herzele,base.be,l10n_be.state_be_vov
8501_Heule,8501,Heule,base.be,l10n_be.state_be_vwv
5377_Heure,5377,Heure,base.be,l10n_be.state_be_wna
4682_HeureLeRomain,4682,Heure-Le-Romain,base.be,l10n_be.state_be_wlg
9700_Heurne,9700,Heurne,base.be,l10n_be.state_be_vov
3550_Heusden,3550,Heusden,base.be,l10n_be.state_be_vli
9070_Heusden,9070,Heusden,base.be,l10n_be.state_be_vov
3550_HeusdenZolder,3550,Heusden-Zolder,base.be,l10n_be.state_be_vli
4802_Heusy,4802,Heusy,base.be,l10n_be.state_be_wlg
8950_Heuvelland,8950,Heuvelland,base.be,l10n_be.state_be_vwv
3191_Hever,3191,Hever,base.be,l10n_be.state_be_vbr
3001_Heverlee,3001,Heverlee,base.be,l10n_be.state_be_vbr
1435_Hevillers,1435,Hévillers,base.be,l10n_be.state_be_wbr
6941_Heyd,6941,Heyd,base.be,l10n_be.state_be_wlx
1733_HighcoData,1733,Highco Data,base.be,
9550_Hillegem,9550,Hillegem,base.be,l10n_be.state_be_vov
2880_Hingene,2880,Hingene,base.be,l10n_be.state_be_van
5380_Hingeon,5380,Hingeon,base.be,l10n_be.state_be_wna
6984_Hives,6984,Hives,base.be,l10n_be.state_be_wlx
2660_Hoboken,2660,Hoboken,base.be,l10n_be.state_be_van
4351_Hodeige,4351,Hodeige,base.be,l10n_be.state_be_wlg
6987_Hodister,6987,Hodister,base.be,l10n_be.state_be_wlx
4162_Hody,4162,Hody,base.be,l10n_be.state_be_wlg
3320_Hoegaarden,3320,Hoegaarden,base.be,l10n_be.state_be_vbr
1560_Hoeilaart,1560,Hoeilaart,base.be,l10n_be.state_be_vbr
8340_Hoeke,8340,Hoeke,base.be,l10n_be.state_be_vwv
3746_Hoelbeek,3746,Hoelbeek,base.be,l10n_be.state_be_vli
3471_Hoeleden,3471,Hoeleden,base.be,l10n_be.state_be_vbr
3840_Hoepertingen,3840,Hoepertingen,base.be,l10n_be.state_be_vli
3730_Hoeselt,3730,Hoeselt,base.be,l10n_be.state_be_vli
2940_Hoevenen,2940,Hoevenen,base.be,l10n_be.state_be_van
1981_Hofstade,1981,Hofstade,base.be,l10n_be.state_be_vbr
9308_Hofstade,9308,Hofstade,base.be,l10n_be.state_be_vov
5377_Hogne,5377,Hogne,base.be,l10n_be.state_be_wna
4342_Hognoul,4342,Hognoul,base.be,l10n_be.state_be_wlg
7620_Hollain,7620,Hollain,base.be,l10n_be.state_be_wht
6637_Hollange,6637,Hollange,base.be,l10n_be.state_be_wlx
8902_Hollebeke,8902,Hollebeke,base.be,l10n_be.state_be_vwv
4460_HollogneAuxPierres,4460,Hollogne-Aux-Pierres,base.be,l10n_be.state_be_wlg
4250_HollogneSurGeer,4250,Hollogne-Sur-Geer,base.be,l10n_be.state_be_wlg
3220_Holsbeek,3220,Holsbeek,base.be,l10n_be.state_be_vbr
2811_Hombeek,2811,Hombeek,base.be,l10n_be.state_be_van
4852_Hombourg,4852,Hombourg,base.be,l10n_be.state_be_wlg
6640_Hompre,6640,Hompré,base.be,l10n_be.state_be_wlx
6780_Hondelange,6780,Hondelange,base.be,l10n_be.state_be_wlx
5570_Honnay,5570,Honnay,base.be,l10n_be.state_be_wna
7387_Honnelles,7387,Honnelles,base.be,l10n_be.state_be_wht
8830_Hooglede,8830,Hooglede,base.be,l10n_be.state_be_vwv
8690_Hoogstade,8690,Hoogstade,base.be,l10n_be.state_be_vwv
2320_Hoogstraten,2320,Hoogstraten,base.be,l10n_be.state_be_van
9667_Horebeke,9667,Horebeke,base.be,l10n_be.state_be_vov
4460_HorionHozemont,4460,Horion-Hozémont,base.be,l10n_be.state_be_wlg
7301_Hornu,7301,Hornu,base.be,l10n_be.state_be_wht
3870_Horpmaal,3870,Horpmaal,base.be,l10n_be.state_be_vli
7060_Horrues,7060,Horrues,base.be,l10n_be.state_be_wht
6990_Hotton,6990,Hotton,base.be,l10n_be.state_be_wlx
6724_Houdemont,6724,Houdemont,base.be,l10n_be.state_be_wlx
7110_HoudengAimeries,7110,Houdeng-Aimeries,base.be,l10n_be.state_be_wht
7110_HoudengGoegnies,7110,Houdeng-Goegnies,base.be,l10n_be.state_be_wht
5575_Houdremont,5575,Houdremont,base.be,l10n_be.state_be_wna
6660_Houffalize,6660,Houffalize,base.be,l10n_be.state_be_wlx
5563_Hour,5563,Hour,base.be,l10n_be.state_be_wna
4671_Housse,4671,Housse,base.be,l10n_be.state_be_wlg
1476_HoutainLeVal,1476,Houtain-Le-Val,base.be,l10n_be.state_be_wbr
4682_HoutainSaintSimeon,4682,Houtain-Saint-Siméon,base.be,l10n_be.state_be_wlg
7812_Houtaing,7812,Houtaing,base.be,l10n_be.state_be_wht
8377_Houtave,8377,Houtave,base.be,l10n_be.state_be_vwv
8630_Houtem,8630,Houtem,base.be,l10n_be.state_be_vwv
3530_Houthalen,3530,Houthalen,base.be,l10n_be.state_be_vli
3530_HouthalenHelchteren,3530,Houthalen-Helchteren,base.be,l10n_be.state_be_vli
7781_Houthem,7781,Houthem,base.be,l10n_be.state_be_wht
8650_Houthulst,8650,Houthulst,base.be,l10n_be.state_be_vwv
2235_Houtvenne,2235,Houtvenne,base.be,l10n_be.state_be_van
3390_Houwaart,3390,Houwaart,base.be,l10n_be.state_be_vbr
5530_Houx,5530,Houx,base.be,l10n_be.state_be_wna
5560_Houyet,5560,Houyet,base.be,l10n_be.state_be_wna
2540_Hove,2540,Hove,base.be,l10n_be.state_be_van
7830_Hoves,7830,Hoves,base.be,l10n_be.state_be_wht
7624_Howardries,7624,Howardries,base.be,l10n_be.state_be_wht
4520_Huccorgne,4520,Huccorgne,base.be,l10n_be.state_be_wlg
9750_Huise,9750,Huise,base.be,l10n_be.state_be_vov
7950_Huissignies,7950,Huissignies,base.be,l10n_be.state_be_wht
1654_Huizingen,1654,Huizingen,base.be,l10n_be.state_be_vbr
3040_Huldenberg,3040,Huldenberg,base.be,l10n_be.state_be_vbr
2235_Hulshout,2235,Hulshout,base.be,l10n_be.state_be_van
5560_Hulsonniaux,5560,Hulsonniaux,base.be,l10n_be.state_be_wna
8531_Hulste,8531,Hulste,base.be,l10n_be.state_be_vwv
6900_Humain,6900,Humain,base.be,l10n_be.state_be_wlx
1851_Humbeek,1851,Humbeek,base.be,l10n_be.state_be_vbr
9630_Hundelgem,9630,Hundelgem,base.be,l10n_be.state_be_vov
1367_Huppaye,1367,Huppaye,base.be,l10n_be.state_be_wbr
4500_Huy,4500,Huy,base.be,l10n_be.state_be_wlg
7022_Hyon,7022,Hyon,base.be,l10n_be.state_be_wht
8480_Ichtegem,8480,Ichtegem,base.be,l10n_be.state_be_vwv
9472_Iddergem,9472,Iddergem,base.be,l10n_be.state_be_vov
9506_Idegem,9506,Idegem,base.be,l10n_be.state_be_vov
8900_Ieper,8900,Ieper,base.be,l10n_be.state_be_vwv
9340_Impe,9340,Impe,base.be,l10n_be.state_be_vov
1315_Incourt,1315,Incourt,base.be,l10n_be.state_be_wbr
8770_Ingelmunster,8770,Ingelmunster,base.be,l10n_be.state_be_vwv
8570_Ingooigem,8570,Ingooigem,base.be,l10n_be.state_be_vwv
1041_InternationalPressCenter,1041,International Press Center,base.be,
7801_Irchonwelz,7801,Irchonwelz,base.be,l10n_be.state_be_wht
7822_Isieres,7822,Isières,base.be,l10n_be.state_be_wht
5032_Isnes,5032,Isnes,base.be,l10n_be.state_be_wna
2222_Itegem,2222,Itegem,base.be,l10n_be.state_be_van
1701_Itterbeek,1701,Itterbeek,base.be,l10n_be.state_be_vbr
1460_Ittre,1460,Ittre,base.be,l10n_be.state_be_wbr
4400_IvozRamet,4400,Ivoz-Ramet,base.be,l10n_be.state_be_wlg
8870_Izegem,8870,Izegem,base.be,l10n_be.state_be_vwv
6810_Izel,6810,Izel,base.be,l10n_be.state_be_wlx
8691_Izenberge,8691,Izenberge,base.be,l10n_be.state_be_vwv
6941_Izier,6941,Izier,base.be,l10n_be.state_be_wlx
8490_Jabbeke,8490,Jabbeke,base.be,l10n_be.state_be_vwv
4845_Jalhay,4845,Jalhay,base.be,l10n_be.state_be_wlg
5354_Jallet,5354,Jallet,base.be,l10n_be.state_be_wna
5600_Jamagne,5600,Jamagne,base.be,l10n_be.state_be_wna
5100_Jambes,5100,Jambes,base.be,l10n_be.state_be_wna
